id,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,district
18891,55,2,1,160000,2909,Ventilla-Almenara
18890,76,2,1,195000,2566,Valdeacederas
18889,70,2,1,180000,2571,Berruguete
18888,35,1,1,160000,4571,Cuatro Caminos
18887,112,2,1,259470,2317,Berruguete
18886,124,3,2,449000,3621,Cuzco-Castillejos
18885,129,3,2,515000,3992,Cuzco-Castillejos
18884,74,3,1,189000,2554,Valdeacederas
18883,75,3,2,300000,4000,Berruguete
18882,102,3,1,270000,2647,Cuatro Caminos
18881,240,4,3,1200000,5000,Cuatro Caminos
18880,67,2,1,335000,5000,Cuatro Caminos
18878,78,3,1,390000,5000,Bellas Vistas
18877,50,1,1,230000,4600,Ventilla-Almenara
18876,232,5,3,830000,3578,Ventilla-Almenara
18875,127,3,2,630000,4961,Tetuán
18874,70,2,1,175000,2500,Cuzco-Castillejos
18873,232,5,3,890000,3836,Ventilla-Almenara
18872,31,2,1,144200,4652,Tetuán
18871,30,2,1,125000,4167,Bellas Vistas
18870,43,2,1,135000,3140,Cuatro Caminos
18869,87,3,2,380000,4368,Cuatro Caminos
18868,56,1,1,298000,5321,Cuzco-Castillejos
18867,64,2,1,235000,3672,Valdeacederas
18866,58,2,1,335000,5776,Cuatro Caminos
18865,140,3,2,600000,4286,Cuatro Caminos
18864,57,2,1,225000,3947,Bellas Vistas
18863,46,1,1,222000,4826,Bellas Vistas
18862,135,2,1,689000,5104,Cuzco-Castillejos
18861,42,2,1,210000,5000,Bellas Vistas
18860,75,3,1,318000,4240,Bellas Vistas
18859,58,2,1,227500,3922,Berruguete
18858,86,3,1,325000,3779,Tetuán
18857,77,2,1,279000,3623,Valdeacederas
18856,48,2,1,150000,3125,Bellas Vistas
18855,65,1,1,348000,5354,Cuzco-Castillejos
18854,48,1,1,183000,3812,Valdeacederas
18853,42,2,1,195000,4643,Bellas Vistas
18852,42,2,1,175000,4167,Bellas Vistas
18851,48,1,1,198000,4125,Valdeacederas
18850,45,2,1,159000,3533,Bellas Vistas
18849,43,1,1,195000,4535,Bellas Vistas
18848,60,2,1,156000,2600,Ventilla-Almenara
18847,50,1,1,220000,4400,Berruguete
18846,86,3,2,405000,4709,Berruguete
18845,280,4,4,875000,3125,Cuzco-Castillejos
18844,48,1,1,167000,3479,Berruguete
18843,45,1,1,162000,3600,Berruguete
18842,43,1,1,157000,3651,Berruguete
18841,146,3,2,320000,2192,Berruguete
18840,48,1,1,162000,3375,Berruguete
18839,72,3,2,345000,4792,Cuatro Caminos
18838,26,1,1,174000,6692,Cuatro Caminos
18837,73,1,1,358000,4904,Ventilla-Almenara
18836,51,1,1,128800,2525,Valdeacederas
18835,86,3,2,220000,2558,Berruguete
18833,144,4,3,680000,4722,Bellas Vistas
18832,64,2,1,295000,4609,Bellas Vistas
18831,191,4,2,710000,3717,Ventilla-Almenara
18830,77,2,2,299000,3883,Bellas Vistas
18829,400,4,4,2780000,6950,Cuzco-Castillejos
18828,96,3,2,430000,4479,Cuatro Caminos
18827,63,2,2,160000,2540,Cuzco-Castillejos
18826,92,3,2,365000,3967,Tetuán
18825,67,1,1,330000,4925,Cuzco-Castillejos
18824,224,4,3,1100000,4911,Tetuán
18823,91,4,2,390000,4286,Cuatro Caminos
18822,164,4,2,635000,3872,Tetuán
18821,103,2,2,522000,5068,Valdeacederas
18820,88,3,2,360000,4091,Cuatro Caminos
18819,55,2,1,163000,2964,Tetuán
18818,69,2,1,298000,4319,Valdeacederas
18817,177,3,3,1050000,5932,Tetuán
18816,208,5,3,730000,3510,Tetuán
18815,30,2,1,125000,4167,Bellas Vistas
18814,55,1,1,255000,4636,Valdeacederas
18813,42,1,1,195000,4643,Bellas Vistas
18812,117,2,2,630000,5385,Cuzco-Castillejos
18811,50,1,1,211000,4220,Cuatro Caminos
18810,82,1,1,250000,3049,Valdeacederas
18809,65,1,1,180000,2769,Bellas Vistas
18808,40,1,1,179000,4475,Valdeacederas
18807,42,1,1,140000,3333,Berruguete
18806,120,4,2,519999,4333,Cuatro Caminos
18805,135,2,1,690990,5118,Cuzco-Castillejos
18804,88,3,1,245000,2784,Cuzco-Castillejos
18803,135,3,2,630000,4667,Cuzco-Castillejos
18802,210,5,3,700000,3333,Ventilla-Almenara
18801,345,5,4,1240000,3594,Tetuán
18800,80,3,1,235000,2938,Tetuán
18799,90,1,1,370000,4111,Cuatro Caminos
18798,74,1,1,310000,4189,Berruguete
18797,79,3,1,217000,2747,Berruguete
18796,40,1,1,165000,4125,Valdeacederas
18795,88,2,2,338379,3845,Bellas Vistas
18794,117,2,2,455000,3889,Cuatro Caminos
18793,48,2,1,149000,3104,Valdeacederas
18792,60,1,1,360000,6000,Cuatro Caminos
18791,41,1,1,170000,4146,Valdeacederas
18790,55,2,1,279000,5073,Valdeacederas
18789,63,2,1,215000,3413,Berruguete
18788,163,3,2,730000,4479,Cuzco-Castillejos
18787,56,2,1,260000,4643,Cuzco-Castillejos
18785,63,2,1,295000,4683,Bellas Vistas
18784,65,2,1,265000,4077,Valdeacederas
18783,80,2,2,349000,4362,Bellas Vistas
18782,60,2,1,239000,3983,Bellas Vistas
18781,68,2,1,300000,4412,Berruguete
18780,280,5,4,980000,3500,Tetuán
18779,65,2,2,390000,6000,Valdeacederas
18778,57,1,1,360000,6316,Cuatro Caminos
18777,25,1,1,174000,6960,Cuatro Caminos
18776,200,6,4,850000,4250,Cuatro Caminos
18775,214,5,3,900000,4206,Cuatro Caminos
18774,80,2,2,289000,3612,Valdeacederas
18773,97,2,2,395000,4072,Valdeacederas
18772,80,1,1,225000,2812,Valdeacederas
18770,25,1,1,174000,6960,Cuatro Caminos
18769,51,2,1,140000,2745,Bellas Vistas
18768,91,3,2,280000,3077,Berruguete
18767,38,1,1,145000,3816,Tetuán
18766,78,2,1,245000,3141,Bellas Vistas
18765,53,1,1,195000,3679,Tetuán
18764,45,2,1,249000,5533,Tetuán
18763,95,3,3,410000,4316,Tetuán
18762,83,4,3,435000,5241,Cuzco-Castillejos
18761,101,3,1,220000,2178,Valdeacederas
18760,68,2,2,295000,4338,Tetuán
18759,105,4,2,395000,3762,Tetuán
18758,119,4,2,530000,4454,Cuatro Caminos
18757,159,4,3,598000,3761,Tetuán
18756,110,2,2,340000,3091,Tetuán
18755,105,3,1,349900,3332,Tetuán
18754,196,4,3,899000,4587,Cuatro Caminos
18753,55,2,1,230000,4182,Bellas Vistas
18752,89,3,2,558000,6270,Cuatro Caminos
18751,130,2,2,395000,3038,Tetuán
18750,61,2,1,190000,3115,Cuzco-Castillejos
18749,92,3,1,260000,2826,Valdeacederas
18748,152,3,3,508000,3342,Tetuán
18747,112,3,2,270000,2411,Berruguete
18746,34,1,1,131250,3860,Bellas Vistas
18745,52,2,1,230000,4423,Bellas Vistas
18744,50,1,1,140000,2800,Valdeacederas
18743,57,3,1,199000,3491,Bellas Vistas
18742,60,2,1,226500,3775,Cuatro Caminos
18741,36,1,1,145000,4028,Valdeacederas
18740,60,2,1,180000,3000,Cuatro Caminos
18739,70,2,1,230000,3286,Bellas Vistas
18737,65,3,1,99000,1523,Berruguete
18736,69,1,1,230000,3333,Tetuán
18734,55,1,1,297000,5400,Cuzco-Castillejos
18733,230,5,3,825000,3587,Cuatro Caminos
18732,47,1,1,180000,3830,Berruguete
18731,30,1,1,179900,5997,Cuzco-Castillejos
18730,112,3,2,415000,3705,Bellas Vistas
18729,87,1,2,295000,3391,Valdeacederas
18728,87,2,2,295000,3391,Valdeacederas
18727,80,2,2,270000,3375,Cuzco-Castillejos
18726,244,4,3,1200000,4918,Cuatro Caminos
18725,102,3,2,495000,4853,Ventilla-Almenara
18724,54,2,1,158000,2926,Ventilla-Almenara
18723,145,4,2,595000,4103,Cuzco-Castillejos
18722,89,3,1,215000,2416,Berruguete
18721,163,4,2,619000,3798,Bellas Vistas
18720,110,4,2,335000,3045,Cuatro Caminos
18719,55,1,1,425000,7727,Cuatro Caminos
18718,50,2,1,199999,4000,Berruguete
18716,120,4,3,530000,4417,Cuatro Caminos
18715,39,1,1,138000,3538,Bellas Vistas
18714,73,2,1,449000,6151,Cuatro Caminos
18713,75,1,1,370000,4933,Cuatro Caminos
18712,89,3,2,365000,4101,Tetuán
18711,125,7,2,430000,3440,Bellas Vistas
18710,64,2,1,295000,4609,Tetuán
18709,155,4,2,210000,1355,Valdeacederas
18708,156,3,2,725000,4647,Cuatro Caminos
18707,60,2,1,199500,3325,Bellas Vistas
18706,81,2,2,336806,4158,Valdeacederas
18705,53,1,1,189465,3575,Valdeacederas
18704,53,1,1,238896,4507,Valdeacederas
18703,48,2,1,143000,2979,Tetuán
18702,100,2,2,390000,3900,Cuatro Caminos
18701,57,2,1,184000,3228,Berruguete
18700,192,3,2,630000,3281,Cuatro Caminos
18699,72,1,1,258000,3583,Cuzco-Castillejos
18698,105,3,2,330000,3143,Berruguete
18697,65,2,1,220000,3385,Bellas Vistas
18696,93,2,1,350000,3763,Tetuán
18695,114,3,1,240000,2105,Tetuán
18694,135,5,2,363000,2689,Tetuán
18693,66,2,1,235000,3561,Berruguete
18692,68,3,1,192500,2831,Ventilla-Almenara
18691,125,4,2,300000,2400,Ventilla-Almenara
18690,62,1,1,379900,6127,Cuzco-Castillejos
18689,60,2,1,174000,2900,Bellas Vistas
18688,50,1,1,199000,3980,Berruguete
18687,105,3,1,350000,3333,Valdeacederas
18686,165,3,1,276800,1678,Cuatro Caminos
18685,88,3,1,259000,2943,Cuzco-Castillejos
18684,280,5,4,980000,3500,Tetuán
18683,68,2,1,149000,2191,Valdeacederas
18682,62,2,1,130000,2097,Ventilla-Almenara
18681,82,3,1,215000,2622,Valdeacederas
18680,90,3,1,220000,2444,Valdeacederas
18679,50,2,1,270000,5400,Tetuán
18678,75,2,1,195000,2600,Bellas Vistas
18677,89,3,2,365000,4101,Cuzco-Castillejos
18676,140,3,2,450000,3214,Cuzco-Castillejos
18675,70,2,2,250000,3571,Bellas Vistas
18674,71,2,1,247000,3479,Tetuán
18673,141,4,3,815000,5780,Cuatro Caminos
18672,85,3,1,299000,3518,Tetuán
18671,43,2,1,147000,3419,Tetuán
18670,90,2,2,295000,3278,Tetuán
18669,43,1,1,167000,3884,Valdeacederas
18668,185,1,1,604000,3265,Berruguete
18667,51,1,1,185000,3627,Valdeacederas
18665,37,1,1,105000,2838,Bellas Vistas
18664,65,2,1,190000,2923,Valdeacederas
18663,60,1,1,395000,6583,Cuatro Caminos
18662,114,3,2,495000,4342,Cuzco-Castillejos
18661,54,2,1,97000,1796,Bellas Vistas
18660,81,4,1,278000,3432,Bellas Vistas
18659,84,3,2,325000,3869,Cuatro Caminos
18658,45,1,1,299000,6644,Cuatro Caminos
18657,105,3,1,365000,3476,Bellas Vistas
18656,105,4,1,350000,3333,Bellas Vistas
18655,92,3,2,365000,3967,Tetuán
18653,40,1,1,135000,3375,Berruguete
18652,100,3,1,239000,2390,Berruguete
18651,60,2,1,175000,2917,Cuatro Caminos
18650,50,1,1,250000,5000,Cuzco-Castillejos
18649,45,1,1,80000,1778,Valdeacederas
18648,48,1,1,195000,4062,Berruguete
18647,42,1,1,147000,3500,Bellas Vistas
18646,89,3,1,279000,3135,Valdeacederas
18645,84,2,1,290000,3452,Ventilla-Almenara
18644,110,3,2,315000,2864,Bellas Vistas
18643,31,1,1,134000,4323,Bellas Vistas
18642,55,1,1,220000,4000,Cuatro Caminos
18641,64,2,1,245000,3828,Berruguete
18640,225,2,2,900000,4000,Cuatro Caminos
18638,35,1,1,165000,4714,Bellas Vistas
18637,60,1,1,127000,2117,Berruguete
18636,174,4,3,560000,3218,Cuatro Caminos
18635,206,5,3,690000,3350,Cuatro Caminos
18634,37,1,1,153000,4135,Bellas Vistas
18633,72,3,1,195000,2708,Valdeacederas
18632,68,2,1,260000,3824,Valdeacederas
18631,115,3,2,575000,5000,Cuatro Caminos
18630,41,1,1,160000,3902,Bellas Vistas
18629,130,2,2,565000,4346,Cuzco-Castillejos
18628,145,3,3,810000,5586,Cuatro Caminos
18627,92,3,2,365000,3967,Cuzco-Castillejos
18626,35,1,1,115000,3286,Bellas Vistas
18625,149,3,2,589200,3954,Tetuán
18624,93,3,1,269900,2902,Cuatro Caminos
18623,77,4,1,199900,2596,Cuatro Caminos
18622,65,1,1,310000,4769,Bellas Vistas
18621,76,3,1,214000,2816,Valdeacederas
18620,143,4,2,620000,4336,Cuatro Caminos
18619,90,3,1,245000,2722,Valdeacederas
18617,72,1,1,260000,3611,Valdeacederas
18616,70,3,1,169900,2427,Tetuán
18615,86,3,1,299000,3477,Tetuán
18614,114,4,3,798000,7000,Tetuán
18613,74,3,1,250000,3378,Ventilla-Almenara
18612,80,3,1,275000,3438,Cuatro Caminos
18611,61,2,1,250000,4098,Cuatro Caminos
18610,167,4,2,650000,3892,Cuatro Caminos
18609,92,2,2,549000,5967,Tetuán
18608,143,5,2,419000,2930,Cuatro Caminos
18607,55,1,2,210000,3818,Tetuán
18606,50,2,1,250000,5000,Bellas Vistas
18605,34,2,1,107000,3147,Tetuán
18604,149,4,2,589200,3954,Tetuán
18603,50,1,1,220000,4400,Berruguete
18602,51,1,1,164000,3216,Valdeacederas
18601,54,1,1,228000,4222,Ventilla-Almenara
18600,261,3,3,600000,2299,Tetuán
18599,114,3,1,240000,2105,Tetuán
18598,116,4,1,400000,3448,Cuatro Caminos
18597,295,5,3,810000,2746,Ventilla-Almenara
18596,26,1,1,174000,6692,Cuatro Caminos
18595,47,1,1,167000,3553,Berruguete
18594,58,3,1,185000,3190,Bellas Vistas
18593,320,5,3,999999,3125,Cuzco-Castillejos
18592,193,4,3,775000,4016,Cuzco-Castillejos
18591,50,2,1,126000,2520,Bellas Vistas
18590,90,3,2,595000,6611,Berruguete
18589,120,2,2,850000,7083,Tetuán
18588,95,3,2,275000,2895,Cuzco-Castillejos
18587,80,2,2,270000,3375,Valdeacederas
18586,95,3,3,430000,4526,Cuatro Caminos
18585,50,1,1,250000,5000,Cuatro Caminos
18584,90,2,2,426000,4733,Cuatro Caminos
18583,90,2,1,300000,3333,Valdeacederas
18582,210,2,2,470000,2238,Cuatro Caminos
18581,112,4,3,550000,4911,Berruguete
18580,72,3,1,375000,5208,Cuzco-Castillejos
18579,240,5,4,850000,3542,Cuzco-Castillejos
18578,80,1,2,330000,4125,Valdeacederas
18577,35,1,1,105000,3000,Tetuán
18576,130,3,2,635000,4885,Tetuán
18575,92,3,1,260000,2826,Valdeacederas
18574,150,4,2,279000,1860,Tetuán
18573,180,4,3,720000,4000,Cuatro Caminos
18571,75,3,2,230000,3067,Valdeacederas
18570,53,1,1,175000,3302,Bellas Vistas
18569,34,1,1,195000,5735,Cuatro Caminos
18568,69,3,1,275000,3986,Bellas Vistas
18567,70,2,1,215000,3071,Bellas Vistas
18566,65,2,1,210000,3231,Valdeacederas
18565,126,3,2,350000,2778,Berruguete
18564,59,2,1,275000,4661,Cuatro Caminos
18563,50,3,1,210000,4200,Cuatro Caminos
18562,58,1,1,280000,4828,Cuatro Caminos
18561,29,1,1,149900,5169,Cuatro Caminos
18560,58,1,1,200000,3448,Valdeacederas
18559,79,2,1,240000,3038,Tetuán
18558,60,1,1,330000,5500,Tetuán
18557,72,1,1,339000,4708,Tetuán
18556,83,3,1,295000,3554,Tetuán
18555,63,2,1,215000,3413,Tetuán
18554,54,2,1,189000,3500,Tetuán
18553,30,1,1,130000,4333,Tetuán
18552,94,1,1,350000,3723,Tetuán
18550,67,2,1,169000,2522,Ventilla-Almenara
18549,66,1,1,172000,2606,Berruguete
18548,55,1,1,155000,2818,Valdeacederas
18547,135,3,2,330000,2444,Tetuán
18546,61,2,1,210000,3443,Cuatro Caminos
18544,100,3,1,296000,2960,Cuatro Caminos
18543,143,3,2,690000,4825,Cuatro Caminos
18542,93,3,1,349000,3753,Cuzco-Castillejos
18541,64,1,1,260000,4062,Valdeacederas
18540,76,2,1,279000,3671,Valdeacederas
18539,100,3,1,360000,3600,Tetuán
18538,37,1,1,155000,4189,Bellas Vistas
18537,65,3,1,198000,3046,Tetuán
18536,40,1,1,147000,3675,Tetuán
18535,92,3,1,260000,2826,Valdeacederas
18534,41,1,1,175000,4268,Bellas Vistas
18533,66,3,1,186000,2818,Ventilla-Almenara
18532,160,1,1,335000,2094,Valdeacederas
18531,145,3,3,508000,3503,Ventilla-Almenara
18529,120,4,2,530000,4417,Cuatro Caminos
18528,100,3,2,305000,3050,Tetuán
18527,70,2,1,279000,3986,Valdeacederas
18526,72,3,1,271000,3764,Ventilla-Almenara
18525,55,2,1,139000,2527,Tetuán
18524,40,1,1,175000,4375,Tetuán
18523,77,2,1,279000,3623,Valdeacederas
18522,30,2,1,154000,5133,Tetuán
18521,70,2,1,247000,3529,Bellas Vistas
18520,32,1,1,139000,4344,Bellas Vistas
18519,50,1,1,169000,3380,Cuzco-Castillejos
18518,63,1,1,225000,3571,Berruguete
18517,65,2,1,220000,3385,Valdeacederas
18516,51,2,1,159000,3118,Berruguete
18515,45,1,1,155000,3444,Valdeacederas
18514,55,2,1,178000,3236,Cuatro Caminos
18513,270,4,3,860000,3185,Cuatro Caminos
18512,130,3,2,950000,7308,Cuzco-Castillejos
18511,46,1,1,210000,4565,Cuatro Caminos
18510,152,3,3,515000,3388,Ventilla-Almenara
18509,50,1,1,180000,3600,Berruguete
18507,80,2,1,265000,3312,Valdeacederas
18506,65,2,1,158000,2431,Berruguete
18505,64,2,1,200000,3125,Berruguete
18504,240,5,4,790000,3292,Cuatro Caminos
18503,75,3,1,190000,2533,Bellas Vistas
18502,70,1,1,265000,3786,Cuzco-Castillejos
18501,80,3,1,257000,3212,Valdeacederas
18500,44,1,1,147000,3341,Tetuán
18499,30,1,1,185000,6167,Tetuán
18498,50,1,1,200000,4000,Tetuán
18497,53,3,1,271000,5113,Ventilla-Almenara
18496,116,3,1,160000,1379,Tetuán
18495,72,2,1,295000,4097,Cuatro Caminos
18493,95,4,2,410000,4316,Tetuán
18492,100,2,2,360000,3600,Valdeacederas
18491,74,3,1,300000,4054,Cuatro Caminos
18490,50,1,1,210000,4200,Tetuán
18489,38,1,1,165000,4342,Berruguete
18488,98,4,2,270000,2755,Valdeacederas
18487,77,3,1,175000,2273,Tetuán
18486,107,3,2,349000,3262,Tetuán
18485,73,1,1,210000,2877,Berruguete
18484,43,2,1,140000,3256,Bellas Vistas
18483,342,5,3,1570000,4591,Tetuán
18482,40,1,1,125000,3125,Bellas Vistas
18481,93,1,1,180000,1935,Cuzco-Castillejos
18480,81,1,1,279000,3444,Tetuán
18479,60,2,1,169000,2817,Tetuán
18478,362,6,4,1100000,3039,Tetuán
18477,135,4,2,530000,3926,Cuatro Caminos
18476,118,4,3,530000,4492,Cuatro Caminos
18475,180,2,2,525000,2917,Cuatro Caminos
18474,46,2,1,170000,3696,Bellas Vistas
18473,95,3,3,429900,4525,Cuatro Caminos
18472,75,3,2,189000,2520,Berruguete
18471,35,1,1,122000,3486,Valdeacederas
18470,34,1,1,131250,3860,Bellas Vistas
18469,70,1,1,369500,5279,Cuatro Caminos
18468,73,2,1,234000,3205,Valdeacederas
18467,173,3,2,375000,2168,Bellas Vistas
18466,61,1,1,223000,3656,Valdeacederas
18465,90,2,2,425000,4722,Cuatro Caminos
18464,95,3,2,525000,5526,Cuatro Caminos
18463,77,2,2,315000,4091,Valdeacederas
18461,159,5,2,560000,3522,Tetuán
18460,70,2,1,175000,2500,Berruguete
18459,210,4,3,1100000,5238,Cuatro Caminos
18458,80,2,1,299000,3738,Bellas Vistas
18457,67,2,1,176000,2627,Ventilla-Almenara
18456,59,2,1,180000,3051,Valdeacederas
18455,58,1,1,315000,5431,Cuzco-Castillejos
18454,174,4,3,560000,3218,Cuatro Caminos
18453,34,2,1,160000,4706,Cuzco-Castillejos
18452,89,4,1,215000,2416,Valdeacederas
18451,200,5,3,800000,4000,Cuatro Caminos
18450,55,2,1,144900,2635,Bellas Vistas
18449,50,1,1,320000,6400,Cuatro Caminos
18448,66,3,1,170000,2576,Bellas Vistas
18447,63,2,1,226900,3602,Berruguete
18446,45,1,1,159000,3533,Berruguete
18445,114,2,2,570000,5000,Cuzco-Castillejos
18444,311,5,2,725000,2331,Berruguete
18443,76,2,1,195000,2566,Valdeacederas
18442,100,3,2,330000,3300,Berruguete
18441,42,1,1,150000,3571,Valdeacederas
18440,65,1,1,205000,3154,Bellas Vistas
18439,350,7,3,2161000,6174,Cuzco-Castillejos
18438,239,5,3,990000,4142,Cuzco-Castillejos
18437,49,1,1,169900,3467,Berruguete
18436,85,3,1,245000,2882,Ventilla-Almenara
18435,130,2,1,670000,5154,Cuzco-Castillejos
18434,220,2,2,880000,4000,Cuatro Caminos
18433,65,3,1,236000,3631,Bellas Vistas
18432,144,4,3,580000,4028,Ventilla-Almenara
18431,61,2,1,149000,2443,Berruguete
18430,97,3,1,295000,3041,Bellas Vistas
18429,60,2,1,154000,2567,Valdeacederas
18428,77,2,2,325000,4221,Tetuán
18427,232,6,3,1075000,4634,Tetuán
18425,71,3,1,340000,4789,Cuatro Caminos
18424,45,2,1,114000,2533,Berruguete
18423,95,2,2,480000,5053,Ventilla-Almenara
18422,50,1,1,260500,5210,Tetuán
18420,63,2,1,390000,6190,Tetuán
18419,72,3,2,345000,4792,Cuatro Caminos
18418,70,2,1,299000,4271,Berruguete
18417,76,3,1,165000,2171,Berruguete
18416,95,3,2,283000,2979,Tetuán
18415,60,3,2,210000,3500,Bellas Vistas
18414,150,4,2,510000,3400,Cuatro Caminos
18413,50,2,1,178000,3560,Tetuán
18412,45,2,1,155000,3444,Tetuán
18411,60,2,1,220000,3667,Bellas Vistas
18410,70,4,1,175000,2500,Bellas Vistas
18409,54,1,1,228000,4222,Ventilla-Almenara
18408,149,4,2,589200,3954,Cuatro Caminos
18407,80,3,2,263000,3288,Bellas Vistas
18406,125,2,2,630000,5040,Cuatro Caminos
18405,37,1,1,97260,2629,Ventilla-Almenara
18404,30,2,1,125000,4167,Bellas Vistas
18403,49,3,1,250000,5102,Bellas Vistas
18402,213,4,3,620000,2911,Valdeacederas
18401,50,2,1,159000,3180,Bellas Vistas
18400,270,4,3,790000,2926,Cuatro Caminos
18399,72,3,1,229000,3181,Valdeacederas
18398,42,1,1,169500,4036,Cuatro Caminos
18397,77,2,1,279000,3623,Valdeacederas
18396,50,2,1,249000,4980,Berruguete
18395,71,1,1,320000,4507,Cuzco-Castillejos
18393,77,3,1,253000,3286,Bellas Vistas
18390,82,2,2,315000,3841,Bellas Vistas
18388,78,3,1,189000,2423,Ventilla-Almenara
18387,142,4,2,570000,4014,Cuzco-Castillejos
18386,81,3,1,250000,3086,Ventilla-Almenara
18385,35,1,1,120000,3429,Berruguete
18384,60,2,1,239000,3983,Bellas Vistas
18383,55,1,1,280000,5091,Berruguete
18382,35,1,1,120000,3429,Berruguete
18381,120,4,2,530000,4417,Cuatro Caminos
18380,107,3,2,265000,2477,Berruguete
18379,84,3,1,230000,2738,Tetuán
18378,26,1,1,122000,4692,Bellas Vistas
18377,231,4,3,975000,4221,Cuzco-Castillejos
18375,60,2,1,174000,2900,Bellas Vistas
18374,90,3,3,319000,3544,Bellas Vistas
18373,26,1,1,174000,6692,Cuatro Caminos
18372,93,2,1,430000,4624,Cuatro Caminos
18371,225,5,2,990000,4400,Tetuán
18370,61,3,2,219000,3590,Berruguete
18369,48,1,1,176900,3685,Berruguete
18368,50,1,1,200000,4000,Bellas Vistas
18367,30,1,1,185000,6167,Bellas Vistas
18366,114,2,2,370000,3246,Cuatro Caminos
18365,69,2,2,235000,3406,Valdeacederas
18364,65,1,1,198000,3046,Valdeacederas
18363,82,3,1,239900,2926,Ventilla-Almenara
18362,100,3,2,330000,3300,Bellas Vistas
18361,95,3,1,199000,2095,Valdeacederas
18360,93,1,1,248500,2672,Berruguete
18359,39,1,1,155000,3974,Bellas Vistas
18358,312,5,5,1350000,4327,Cuzco-Castillejos
18357,80,2,1,320000,4000,Ventilla-Almenara
18356,81,1,2,279000,3444,Berruguete
18355,43,2,1,145000,3372,Bellas Vistas
18354,60,3,2,210000,3500,Bellas Vistas
18353,26,1,1,174000,6692,Cuatro Caminos
18352,110,4,3,770000,7000,Cuzco-Castillejos
18351,60,3,2,210000,3500,Bellas Vistas
18350,80,3,1,275000,3438,Cuzco-Castillejos
18349,63,2,1,215000,3413,Berruguete
18348,62,2,1,220000,3548,Berruguete
18347,102,3,2,315000,3088,Cuzco-Castillejos
18346,63,2,1,215000,3413,Berruguete
18345,96,3,2,320000,3333,Valdeacederas
18344,188,3,2,890000,4734,Cuatro Caminos
18343,63,3,1,150000,2381,Valdeacederas
18342,122,4,3,774000,6344,Cuzco-Castillejos
18341,54,1,1,228000,4222,Ventilla-Almenara
18340,80,2,2,280000,3500,Valdeacederas
18339,85,3,2,350000,4118,Cuatro Caminos
18338,120,4,2,450000,3750,Cuzco-Castillejos
18337,135,5,2,363000,2689,Bellas Vistas
18336,25,1,1,110000,4400,Bellas Vistas
18335,124,2,2,369000,2976,Bellas Vistas
18334,65,1,2,149500,2300,Bellas Vistas
